id,lat,lon
263941380,-12.1000686,-77.0238134
263941381,-12.0988798,-77.023231
263941387,-12.0985928,-77.0227997
263941392,-12.0979669,-77.0223946
263941426,-12.0985451,-77.0231159
263941527,-12.0980935,-77.021318
263942193,-12.1012561,-77.0267327
263942200,-12.0992681,-77.0258793
263942203,-12.0991502,-77.0258217
263942205,-12.0977986,-77.0252102
263943302,-12.1009243,-77.0199995
263943303,-12.1012665,-77.019885
263943374,-12.1014041,-77.0209518
263943509,-12.1009157,-77.021665
263943854,-12.0987318,-77.0214637
263944227,-12.0991011,-77.0199274
263944229,-12.0990559,-77.0198179
263944403,-12.1013072,-77.0202742
263944465,-12.0989668,-77.019981
263944467,-12.0989196,-77.0198689
263945899,-12.0993066,-77.0263614
263945908,-12.101347,-77.0273266
288794168,-12.1286338,-77.0167795
288794170,-12.1289191,-77.0162902
288794174,-12.1295316,-77.0155692
288794176,-12.1295729,-77.0146753
288794179,-12.129389,-77.0137325
288794180,-12.1291121,-77.0130201
288794181,-12.1288664,-77.0123694
288794183,-12.128635,-77.0116189
288794185,-12.128653,-77.01076
288794186,-12.1287093,-77.0096469
288794225,-12.1276939,-77.0172673
288794364,-12.1279456,-77.016376
288794368,-12.127568,-77.0145479
288794370,-12.1276984,-77.013756
288794371,-12.127803,-77.0131231
288794372,-12.1280169,-77.0116795
288794532,-12.1285385,-77.0158782
288794536,-12.1284858,-77.0147074
289315317,-12.152146,-76.9838322
289315319,-12.1548954,-76.9838386
289316703,-12.1495618,-76.9834741
289316757,-12.1476125,-76.986066
289316760,-12.1456567,-76.9882148
289317011,-12.1417145,-76.9916244
289317016,-12.1346856,-76.9968277
289317060,-12.1479012,-76.9860672
289317496,-12.1392049,-76.9937108
289317585,-12.1222092,-77.0057587
289318377,-12.1236645,-77.0044911
289318379,-12.1176652,-77.0085443
289318409,-12.1267075,-77.0027291
289318410,-12.1311547,-76.9996785
309581559,-12.1207243,-77.045041
309581576,-12.1153791,-77.0500616
309581597,-12.110605,-77.0540077
315561470,-12.0850917,-76.9835608
315561471,-12.0850353,-76.9819066
315561653,-12.0852471,-76.9822714
315561701,-12.0841305,-76.9842267
315561710,-12.0878266,-76.9820715
315561713,-12.0890703,-76.9813271
315561768,-12.0906433,-76.9808614
315562090,-12.0843034,-76.9814911
315562241,-12.0848353,-76.9813963
315562242,-12.0845985,-76.9792921
315562531,-12.0850642,-76.9824652
315562592,-12.0849147,-76.9828997
315562605,-12.0842806,-76.9841918
315562653,-12.0849684,-76.984566
315562656,-12.085112,-76.9842348
315562687,-12.0853873,-76.9839922
315562713,-12.0855081,-76.9838425
315563754,-12.0833441,-76.96957
315563777,-12.0836382,-76.9703272
315563781,-12.0834526,-76.9695907
316069043,-12.1341879,-77.0036443
316069045,-12.1293489,-77.001113
316069153,-12.1340882,-77.0038401
316069449,-12.1069518,-77.0007489
316069659,-12.1052083,-77.0011795
316069662,-12.1118928,-77.0002969
316069663,-12.1124491,-77.0001986
316069674,-12.129811,-76.9819077
316069680,-12.1296991,-76.9818621
316069681,-12.1277761,-76.9872606
316069682,-12.127769,-76.9876592
316069714,-12.1393871,-76.9995027
316069716,-12.1365648,-77.00485
316069719,-12.1350431,-77.0078685
316069729,-12.137504,-77.0032418
316069730,-12.1395072,-76.9995687
316069851,-12.1364654,-77.0050563
316069873,-12.1392512,-76.9938676
316069882,-12.1453951,-76.9979057
316069895,-12.1471395,-76.9990446
316069944,-12.1412489,-76.9950853
316069962,-12.1428529,-76.9925913
316070195,-12.142575,-76.9930208
316070196,-12.1418737,-76.9941125
316070199,-12.1409467,-76.9932423
316070260,-12.1454801,-76.9943138
316070261,-12.1483522,-76.9961713
316070354,-12.1457153,-77.0006369
316071836,-12.1116474,-77.0000642
316072264,-12.1076839,-76.9785244
316072368,-12.1100828,-76.9774589
316072387,-12.1102154,-76.9774159
316072429,-12.113383,-76.9777453
316072788,-12.0999904,-76.979756
316072799,-12.1435761,-76.9816729
316072810,-12.1286667,-76.977341
316072842,-12.1305143,-76.9783969
316072849,-12.1339702,-76.9793984
316072864,-12.1307465,-76.9790106
316072868,-12.1308893,-76.9790637
316072869,-12.1313204,-76.977925
316072940,-12.1315112,-76.9787608
316072961,-12.1348646,-76.9795882
316073060,-12.1050661,-76.9790594
316073153,-12.1101958,-76.9801691
316073328,-12.1097799,-76.9783883
316073377,-12.1103409,-76.9790504
316073386,-12.1128633,-76.97796
316624764,-12.0882818,-77.0034626
316625042,-12.0998651,-77.0091545
316625044,-12.0993254,-77.0095089
316625051,-12.0954257,-77.0090002
316625114,-12.0953911,-77.0089576
316625118,-12.0946909,-77.0090793
316625128,-12.0916597,-77.0129501
316625302,-12.0924738,-77.0187842
316625303,-12.0925549,-77.0191363
316625581,-12.0949524,-77.0188853
316625595,-12.1011536,-77.0177223
316625723,-12.1010213,-77.017473
316625724,-12.1004347,-77.017752
316625730,-12.093231,-77.0186707
316626660,-12.091278,-77.0226543
316627416,-12.096464,-77.0129143
316627418,-12.0971658,-77.0127859
316627425,-12.1003532,-77.0134581
316627427,-12.1057638,-77.0163825
316627505,-12.1065923,-77.0166669
316627507,-12.100162,-77.013206
316627511,-12.0990533,-77.0125269
316627516,-12.1001211,-77.0120791
316627520,-12.1084402,-77.0099748
316627523,-12.1087258,-77.0085121
316627529,-12.1092162,-77.0076552
316627530,-12.1121488,-77.0072829
316627673,-12.1091894,-77.0075383
316627675,-12.1087637,-77.0077765
316627676,-12.1085853,-77.0081412
316627682,-12.1078458,-77.0102495
316627686,-12.0987836,-77.0119913
316627688,-12.0984124,-77.011948
316627718,-12.0970495,-77.0116586
316627728,-12.0970512,-77.0126441
316633867,-12.1418803,-77.0178756
316633871,-12.1456908,-77.0193488
316633878,-12.1522443,-77.0198708
316634026,-12.141904,-77.0178095
316634031,-12.1462975,-77.019458
316634032,-12.1479463,-77.0200413
316634035,-12.1526941,-77.0196381
316634165,-12.1504652,-77.0204531
316634246,-12.1418421,-77.0181086
316756910,-12.1351834,-77.0249143
316757396,-12.1438269,-77.0155285
316757397,-12.1470256,-77.0118605
316757403,-12.1474363,-77.0111183
316757405,-12.1437601,-77.0154563
316757406,-12.1434902,-77.0154714
316757541,-12.1347121,-76.9971238
316757587,-12.1352317,-76.9979059
316757589,-12.1360108,-76.9986165
316757591,-12.1370031,-76.9989532
316757593,-12.1389235,-76.9993199
316757598,-12.1409877,-77.0012174
316757605,-12.1503562,-77.0068029
316757731,-12.1502753,-77.0067493
316757738,-12.1459685,-77.0045263
316808063,-12.1096793,-77.0555032
316808065,-12.1089325,-77.0568228
316808068,-12.1075791,-77.059382
326021261,-12.1066784,-77.0039595
326022171,-12.1057881,-77.0059255
331607984,-12.0828564,-76.979949
369140126,-12.1260411,-76.9822766
369140127,-12.1255865,-76.981829
369140128,-12.1230782,-76.9794715
369140130,-12.1210973,-76.9794151
369140131,-12.1204936,-76.9794348
369140132,-12.11916,-76.97949
369140133,-12.11888,-76.97949
369140135,-12.117206,-76.9800537
369140136,-12.1165723,-76.9807525
369140137,-12.1162048,-76.9812206
369140138,-12.115822,-76.9818536
369140593,-12.1184442,-76.9886171
369140595,-12.1209994,-76.9867271
369140597,-12.1222134,-76.9854748
369140599,-12.1235971,-76.9839749
369140603,-12.1259115,-76.9814823
370967337,-12.1097717,-77.0141979
371264934,-12.156206,-77.0228999
371265019,-12.1553615,-77.0228359
371265022,-12.1510936,-77.0220892
371265030,-12.1477191,-77.0180974
371265034,-12.1419077,-77.0138079
371265036,-12.1404266,-77.0124192
371265037,-12.1401715,-77.0121498
371265076,-12.1377588,-77.0110359
371265078,-12.1373316,-77.010831
371265083,-12.1361631,-77.0101997
377001745,-12.1242949,-77.0113253
377001754,-12.1242525,-77.009512
377001762,-12.124213,-77.0091697
377001768,-12.1241973,-77.0089713
377001776,-12.1240176,-77.0084992
377002204,-12.1240347,-77.0091991
377002209,-12.1239783,-77.0089786
377002214,-12.1237707,-77.0085138
377002220,-12.1220954,-77.0058358
377002826,-12.1246889,-77.009143
377002910,-12.1246336,-77.0089808
377014340,-12.1273785,-77.0232395
377014645,-12.12837,-77.0229211
377021400,-12.1233042,-77.0051534
377021408,-12.1246017,-77.0042801
377021414,-12.1250941,-77.0039522
377021427,-12.126608,-77.002907
377021500,-12.1278945,-77.0036326
377021507,-12.1276445,-77.0052101
377021632,-12.127391,-77.0034352
377047658,-12.1266408,-77.0052402
377048574,-12.1268397,-77.0056692
377048583,-12.1263941,-77.0059469
377048593,-12.1259034,-77.0062655
377048603,-12.1253183,-77.0066367
377048612,-12.1245966,-77.0071259
377048620,-12.1241015,-77.0074521
377063837,-12.1235861,-77.0078209
377065180,-12.126314,-77.0046826
377065183,-12.1258928,-77.0040516
377065821,-12.1277153,-77.0047387
377066053,-12.1266945,-77.0044223
377067042,-12.1271851,-77.0039601
377067586,-12.1253893,-77.0043872
377068343,-12.1273574,-77.006199
377068363,-12.1260771,-77.0054542
377069259,-12.1270805,-77.0078592
377069268,-12.1265491,-77.0075997
377070024,-12.1272603,-77.0067829
377070985,-12.126688,-77.0066847
377074337,-12.1242777,-77.0066453
377074343,-12.1239886,-77.0061825
377074353,-12.1236849,-77.0057198
377074993,-12.1226393,-77.0064073
377075280,-12.1232012,-77.006046
377075296,-12.12497,-77.0048435
377076166,-12.1252828,-77.0053166
377076172,-12.1255868,-77.0057698
377078252,-12.126872,-77.0093374
377079116,-12.1251252,-77.0083791
377079381,-12.1250246,-77.0090394
377081675,-12.1250003,-77.0091877
377082339,-12.1249238,-77.0098897
377082344,-12.1249406,-77.0105301
377082352,-12.1249406,-77.0115376
377082389,-12.1264343,-77.0122329
377083662,-12.1246637,-77.0113251
377084323,-12.1266508,-77.0107917
377084330,-12.1267415,-77.0101576
377084448,-12.1268528,-77.0094732
386115016,-12.1225133,-77.0064978
386115109,-12.121968,-77.0068643
386115111,-12.1211417,-77.0074178
386115112,-12.1206585,-77.0077424
386115113,-12.1201096,-77.0081044
386115114,-12.1188111,-77.0089691
386115129,-12.1222676,-77.0058424
386115157,-12.122151,-77.0059227
386115703,-12.1202943,-77.0071843
386115705,-12.1197502,-77.0075496
386115711,-12.118459,-77.0084255
386115714,-12.1178491,-77.0088251
386116728,-12.1192066,-77.0095527
386116730,-12.1202195,-77.0111272
386116828,-12.1198624,-77.0091367
386116905,-12.1205791,-77.0086478
386116906,-12.1210783,-77.0082504
386117612,-12.1228876,-77.0082853
386121025,-12.1234193,-77.0079348
386122599,-12.1223402,-77.008693
386122602,-12.1219233,-77.0091228
386122608,-12.1214054,-77.009558
386122611,-12.120936,-77.0098798
386123890,-12.1223607,-77.0095641
386123897,-12.1233597,-77.0101909
386124799,-12.1231262,-77.0088702
386125232,-12.1216039,-77.007977
386125277,-12.1223691,-77.0074825
386126156,-12.1220767,-77.0103999
386126157,-12.1220999,-77.0108955
386126996,-12.1226986,-77.0108779
386127008,-12.1221085,-77.0115633
386127033,-12.1210949,-77.0109184
386127041,-12.1210808,-77.0104151
386129033,-12.1233668,-77.0108555
386129174,-12.1241264,-77.0108407
386133276,-12.1234199,-77.0117593
386133283,-12.1231357,-77.0122324
386133286,-12.1220502,-77.0122573
386136074,-12.1282613,-77.0096896
386136079,-12.1299115,-77.0095456
386136082,-12.1304182,-77.0094879
386136086,-12.1321047,-77.0092946
386136096,-12.1339081,-77.0095586
386136181,-12.1345597,-77.0097278
386136182,-12.1346851,-77.0097647
386136635,-12.1358871,-77.0101164
386137818,-12.1304017,-77.0093305
386137823,-12.1321219,-77.0091588
386137827,-12.1327101,-77.009176
386137832,-12.1339343,-77.0094248
386138111,-12.1345928,-77.0095978
386138237,-12.1347195,-77.0096343
386142244,-12.1305321,-77.0105986
386142248,-12.1291499,-77.010742
386142252,-12.1280912,-77.0106931
386142895,-12.1294535,-77.0167463
386142897,-12.1299245,-77.0171755
386142902,-12.130384,-77.0173471
386142908,-12.1316133,-77.0170968
386146220,-12.1252913,-77.0156476
386146856,-12.1303933,-77.0124805
386146857,-12.1305063,-77.0118966
386146859,-12.1304815,-77.0100456
386147104,-12.1321066,-77.0098908
386147105,-12.1321816,-77.0085936
386147107,-12.1323149,-77.0081546
386147108,-12.1324995,-77.0075967
386147110,-12.1327681,-77.0068671
386147111,-12.1331205,-77.0059144
386147112,-12.1335065,-77.0050475
386147114,-12.1336817,-77.0046793
386147401,-12.1337486,-77.0101256
386147405,-12.1333581,-77.0116824
386147406,-12.1332538,-77.0122509
386147408,-12.1330953,-77.0130384
386147409,-12.1329359,-77.013622
386147413,-12.132617,-77.0142057
386147595,-12.1325835,-77.0132873
386148091,-12.1310228,-77.009995
386148246,-12.1311339,-77.0112204
386148249,-12.131243,-77.0119086
386148252,-12.1316436,-77.0125062
386148256,-12.1336244,-77.0137273
386148703,-12.1292903,-77.0117323
386148704,-12.1295183,-77.0123033
386148706,-12.1298276,-77.0131381
386148712,-12.1315155,-77.0150623
386148713,-12.1319289,-77.0157077
386148890,-12.1340448,-77.011817
386149294,-12.1316465,-77.0133299
386149302,-12.1336205,-77.0147462
386150851,-12.131205,-77.0137052
386150860,-12.1302142,-77.0149781
386150862,-12.1303783,-77.0150609
386150991,-12.1324344,-77.0154074
386151005,-12.1336465,-77.0162824
386151367,-12.1313916,-77.016955
386151368,-12.1316672,-77.0164995
386151379,-12.1330981,-77.0171801
386151847,-12.1336616,-77.0171713
386151942,-12.1337813,-77.0172198
386151985,-12.1344504,-77.0172099
386152111,-12.1299629,-77.0161923
386152113,-12.130536,-77.0164716
386152309,-12.1299799,-77.0157519
386152604,-12.1296177,-77.0180297
386830493,-12.1260284,-77.0106965
386830494,-12.1258004,-77.0121226
386832679,-12.129899,-77.0198179
386837774,-12.1210726,-77.0216497
386837775,-12.1221384,-77.0203882
386837776,-12.1223074,-77.0210652
386837777,-12.1216364,-77.0220492
386837778,-12.1214966,-77.0222049
386837779,-12.1213551,-77.0222587
386837780,-12.1211723,-77.0222361
386842294,-12.1260204,-77.034921
386842559,-12.1234732,-77.0356611
386842586,-12.1231302,-77.0356673
386845243,-12.1208241,-77.0301601
386849198,-12.1345769,-76.9969127
386849367,-12.1343206,-76.996315
386849370,-12.1334456,-76.9956381
386849371,-12.1319603,-76.9947883
386849372,-12.1304751,-76.9939386
386849373,-12.1294302,-76.9933451
386849385,-12.1283258,-76.9928949
386849386,-12.128314,-76.9927602
386849548,-12.1290785,-76.9932963
386849551,-12.1328333,-76.9954623
386849554,-12.134215,-76.996386
386850384,-12.1279018,-76.9877141
386850385,-12.1278974,-76.9875267
386850815,-12.1284057,-76.9877228
386850816,-12.1289205,-76.9879381
386850817,-12.1303864,-76.9885568
386850818,-12.1310578,-76.9888205
386850820,-12.1341444,-76.9899085
386850821,-12.1364161,-76.9906513
386851034,-12.1387057,-76.9914593
386851036,-12.1372033,-76.9910257
386851037,-12.1361476,-76.9906942
386851114,-12.1356179,-76.9905376
386851115,-12.1341001,-76.9900419
386851116,-12.1330596,-76.9896814
386851117,-12.1325026,-76.9894765
386851118,-12.1312621,-76.9890332
386851119,-12.1307449,-76.9888494
386851283,-12.129426,-76.9883187
386851431,-12.1277669,-76.987475
386851760,-12.1259251,-76.9867665
386851762,-12.1241523,-76.9860805
386851763,-12.1238059,-76.9859424
386851764,-12.1230536,-76.9856444
386851765,-12.1229424,-76.9856033
386851766,-12.1223238,-76.985344
386851767,-12.1210515,-76.9848641
386851768,-12.1204989,-76.9846453
386851770,-12.1194424,-76.984248
386851771,-12.1188042,-76.9840752
386851773,-12.1169622,-76.9839825
386851774,-12.1150585,-76.9841273
386851775,-12.1133565,-76.9842504
386851776,-12.1117762,-76.9843658
386851778,-12.1107277,-76.9845844
386851779,-12.110718,-76.9844404
386852144,-12.1268467,-76.9872846
386852145,-12.1256164,-76.9868147
386852147,-12.1229322,-76.9857757
386852148,-12.1228223,-76.9857328
386852151,-12.1195756,-76.9844554
386852152,-12.1193916,-76.9843944
386852155,-12.1169704,-76.9841656
386852156,-12.115066,-76.9842842
386852157,-12.1133841,-76.9844155
386852158,-12.1117906,-76.9845254
386853302,-12.1448587,-76.9853436
386853303,-12.14326,-76.985096
386853304,-12.1401932,-76.9845728
386853472,-12.1376782,-76.9841494
386853473,-12.1356448,-76.9838067
386853474,-12.1332,-76.983084
386853475,-12.1304642,-76.9820509
386853552,-12.129847,-76.981811
386853570,-12.1297364,-76.9817617
386854197,-12.1291172,-76.9815191
386854206,-12.125029,-76.9833643
386854207,-12.1240533,-76.9844156
386854209,-12.1215146,-76.9871771
386854212,-12.1205495,-76.9879563
386854213,-12.1197636,-76.988392
386854216,-12.1186323,-76.9889066
386854218,-12.1165726,-76.9902215
386854220,-12.1130811,-76.9925071
386854906,-12.1462696,-76.985703
386854907,-12.1452719,-76.985539
386854908,-12.1433372,-76.98524
386854909,-12.1432396,-76.9852219
386854913,-12.1376577,-76.9842722
386855049,-12.1356249,-76.9839265
386855055,-12.1331581,-76.9831948
386855178,-12.1330548,-76.9831549
386855179,-12.1290806,-76.9816176
386855610,-12.1251234,-76.9834531
386855611,-12.124133,-76.9844874
386855612,-12.1215859,-76.9872472
386855615,-12.120714,-76.9879546
386855617,-12.1198032,-76.9884804
386855618,-12.1186989,-76.9890173
386855620,-12.1170039,-76.9901261
386855621,-12.1144302,-76.9917928
386855623,-12.1118373,-76.9934447
387411230,-12.0978333,-77.0203132
387411436,-12.1014613,-77.0190095
387411592,-12.0936109,-77.0220025
387412395,-12.1056107,-77.0237605
387416528,-12.1275151,-77.0022115
387416929,-12.128353,-77.0012191
387438513,-12.1283661,-77.008941
387438515,-12.1303522,-77.0087476
387438516,-12.130959,-77.0086797
387438531,-12.129698,-77.0088026
387438602,-12.1299245,-77.0072511
387438673,-12.1311179,-77.0077174
387438674,-12.1305117,-77.0074693
387438717,-12.1319287,-77.0073743
387438718,-12.131327,-77.0071399
387438719,-12.1307108,-77.0068986
387438810,-12.1309212,-77.0063151
387438811,-12.1311194,-77.0057909
387438812,-12.1313273,-77.0052217
387438818,-12.1314398,-77.0034662
387439085,-12.1305817,-77.0055849
387439086,-12.1300993,-77.0054363
387439087,-12.1289532,-77.0052692
387439725,-12.1332793,-77.0040646
387439726,-12.1327612,-77.0038398
387439734,-12.1306157,-77.0035864
387439996,-12.1294907,-77.0022386
387440828,-12.1336358,-77.0002339
387440829,-12.1328781,-77.0009461
387440831,-12.1321312,-77.0016328
387440832,-12.1320023,-77.0018326
387440834,-12.1317476,-77.0023833
387440835,-12.1316436,-77.0026083
387442062,-12.1297536,-77.0016385
387442508,-12.1322392,-77.0026381
387442526,-12.1324996,-77.0020953
387442528,-12.1328496,-77.0017212
387442529,-12.1332482,-77.0013624
387442530,-12.1342276,-77.0005127
387442555,-12.1330412,-77.0033074
387442566,-12.1319351,-77.0054683
387442642,-12.1325327,-77.0056988
387443266,-12.1331071,-77.0044286
387444563,-12.1328361,-77.0085936
387444564,-12.1330207,-77.0079757
387444565,-12.133306,-77.007083
387444908,-12.1338721,-77.0072987
387444909,-12.1344327,-77.0075158
387444996,-12.134078,-77.0088745
387444997,-12.1342302,-77.0082913
387445523,-12.1336647,-77.0081438
390681001,-12.1304444,-77.0010353
390681038,-12.1318677,-76.9998251
390681424,-12.13249,-77.001316
390681775,-12.1322206,-77.0012601
390681794,-12.1331723,-77.0006808
390682431,-12.1412942,-77.005976
390682432,-12.1404701,-77.0055573
390682433,-12.1400994,-77.0052256
390682437,-12.1394554,-77.0046259
390682439,-12.1390052,-77.0041475
390682441,-12.1384337,-77.0037801
390682442,-12.1374694,-77.0030589
390682443,-12.1374047,-77.0031812
390682444,-12.1375704,-77.0031167
390682770,-12.1363963,-77.0025861
390682771,-12.1360343,-77.0022463
390682772,-12.134727,-77.0009409
390682776,-12.1328389,-77.0000139
390683399,-12.1405914,-77.005374
390683407,-12.1383833,-77.0035858
390683409,-12.1370746,-77.0028305
390683414,-12.1355809,-77.0015996
390683417,-12.1348696,-77.0009151
390683423,-12.1328834,-76.9998789
390683810,-12.1299044,-77.0005356
390683812,-12.1313871,-76.9995116
390683813,-12.1318378,-76.9991879
390684675,-12.1329061,-77.002297
390684676,-12.1337193,-77.0026956
390684677,-12.1344658,-77.0030756
390684678,-12.13566,-77.0036879
390684709,-12.1368441,-77.0042974
390685341,-12.1353899,-77.0042534
390685372,-12.1359246,-77.0031505
390685680,-12.1339859,-77.0021484
390685716,-12.1372152,-77.0038195
390685717,-12.1371124,-77.0037659
390686303,-12.1385198,-77.0051723
390686310,-12.1381842,-77.0042969
390686311,-12.1355074,-77.0029408
390686846,-12.1343074,-77.00131
390686912,-12.13565,-77.0026489
390687949,-12.1310017,-76.9995111
390688566,-12.1298449,-76.9984992
390688568,-12.1301398,-76.9979793
390689026,-12.1305875,-76.9991859
390689238,-12.1309867,-76.9985011
390689334,-12.1306181,-76.9982805
390689647,-12.1291059,-76.9936144
390689649,-12.1292047,-76.9949185
390689659,-12.1313627,-76.9983918
390689730,-12.1314609,-76.9983268
390689731,-12.1320355,-76.997914
390998516,-12.128659,-76.9971782
390998532,-12.1285648,-76.9960537
390998748,-12.1318588,-76.998916
390998749,-12.131774,-76.998978
390998933,-12.1333081,-76.9978766
390999096,-12.1321592,-76.9967435
390999097,-12.131477,-76.996364
390999104,-12.1295782,-76.9949179
390999180,-12.1313144,-76.9968024
390999621,-12.1325664,-76.9959619
391000684,-12.1369676,-76.9915978
391000685,-12.1366595,-76.9923499
391000686,-12.1364307,-76.9929101
391000687,-12.1362308,-76.9934012
391000688,-12.1360207,-76.9939171
391000689,-12.1354784,-76.9952497
391000692,-12.1349064,-76.9958643
391003241,-12.1382122,-77.0258505
391003500,-12.1400435,-77.0263579
391003505,-12.140682,-77.0259019
391003520,-12.1424357,-77.0252463
391003595,-12.1457478,-77.0240965
391007527,-12.1388387,-77.017295
391007541,-12.1389705,-77.0177072
391007680,-12.1392813,-77.0187606
391007681,-12.1392672,-77.019567
391007682,-12.1393637,-77.0206953
391007683,-12.1394684,-77.0220213
391007961,-12.1393705,-77.0236935
391007963,-12.1390718,-77.024353
391007966,-12.1386069,-77.0251611
391008260,-12.1399736,-77.0255332
391009544,-12.1461424,-77.0228919
391009545,-12.1446515,-77.0230182
391009546,-12.1434067,-77.023127
391009550,-12.1431669,-77.0231548
391009551,-12.1422928,-77.0232211
391009553,-12.140484,-77.0233954
391009559,-12.136663,-77.0244737
391009870,-12.1398931,-77.0245839
391010575,-12.1405698,-77.0245162
391011521,-12.1423906,-77.0243478
391011523,-12.1413508,-77.0244563
391012553,-12.1412588,-77.0233211
391012566,-12.1421815,-77.0220633
391012761,-12.1430806,-77.0219911
391012762,-12.1432926,-77.0219721
391013439,-12.1447273,-77.023936
391013653,-12.1458133,-77.0217643
391013663,-12.1464372,-77.0238171
391013941,-12.1478686,-77.0221362
391013943,-12.146961,-77.0225332
391015696,-12.1355926,-77.0219264
391015697,-12.1353089,-77.0210594
391015732,-12.1363306,-77.022666
391015733,-12.1361025,-77.0219315
391015736,-12.1354768,-77.0200006
391015737,-12.1353311,-77.0195639
391016290,-12.1369001,-77.0219234
391016292,-12.1364738,-77.0206553
391016295,-12.1362012,-77.0197573
391016298,-12.1359829,-77.0189947
391017387,-12.1376875,-77.0219035
391017388,-12.1373808,-77.0209472
391017389,-12.137212,-77.0204207
391017391,-12.1369292,-77.019539
391017681,-12.138606,-77.0218666
391017682,-12.1385657,-77.0212902
391017683,-12.1385309,-77.0207741
391017684,-12.1384611,-77.020078
391018032,-12.1392969,-77.0199065
391018140,-12.1377663,-77.0202293
391018142,-12.1349591,-77.0211607
391018361,-12.1405778,-77.0183222
391018362,-12.1385623,-77.018991
391018363,-12.1376526,-77.0192913
391018364,-12.1346734,-77.0202743
391019695,-12.1402748,-77.0206232
391019718,-12.1413263,-77.0210691
391019946,-12.140311,-77.021142
391019994,-12.13941,-77.0212053
391019999,-12.1413965,-77.0206749
391020019,-12.1402345,-77.0200294
391020020,-12.1395984,-77.0196645
391020322,-12.1415679,-77.0197127
391020370,-12.1410934,-77.0195522
391020463,-12.1408236,-77.0203613
391020638,-12.1398052,-77.0131333
391020639,-12.1392389,-77.0137842
391020640,-12.1384159,-77.01473
391020641,-12.138013,-77.0151931
391020642,-12.1376332,-77.0156296
391020643,-12.1374117,-77.0158842
391020808,-12.1411103,-77.0130896
391020809,-12.1399507,-77.0144145
391020810,-12.1391535,-77.0153703
391020811,-12.1381031,-77.0165781
391020814,-12.1372148,-77.017769
391021177,-12.1413033,-77.0144837
391021178,-12.140731,-77.0151467
391021179,-12.1399016,-77.0160881
391022450,-12.1412357,-77.0172554
391022455,-12.1406903,-77.0167748
391022922,-12.144976,-77.0185003
391022925,-12.1437028,-77.0177784
391022927,-12.1431545,-77.0173019
391022972,-12.1425922,-77.016796
391023510,-12.141521,-77.0158221
391024900,-12.1359764,-77.0164563
391024960,-12.1362516,-77.015844
391024970,-12.135686,-77.0155908
391024972,-12.1344557,-77.0154873
391024974,-12.1337533,-77.0155043
391025053,-12.134464,-77.016127
391025054,-12.1344389,-77.0147921
391025055,-12.1344078,-77.014114
391025058,-12.1347445,-77.0122498
391025059,-12.1350222,-77.0111303
391025060,-12.1351999,-77.010526
391025074,-12.1339026,-77.0129499
391025227,-12.1345404,-77.0103422
391025266,-12.1357335,-77.0106854
391025458,-12.1355669,-77.0113396
391025460,-12.1353182,-77.0123719
391025473,-12.1350056,-77.0140797
391025603,-12.1359295,-77.0149429
391025627,-12.136169,-77.0143386
391025634,-12.1361626,-77.0126487
391025719,-12.1355463,-77.0140877
391030304,-12.1080994,-77.0249309
391030312,-12.108244,-77.0253704
391030322,-12.1092711,-77.0257523
391030324,-12.1092501,-77.0253234
391030326,-12.1092283,-77.0248769
391030379,-12.1103125,-77.0257013
391030380,-12.1102865,-77.0252388
391031630,-12.1030018,-77.0147184
391031638,-12.1029784,-77.0115159
391031647,-12.1041952,-77.0136188
391031653,-12.1033644,-77.0149063
391036716,-12.1028605,-76.9903303
391036721,-12.1014432,-76.9921697
391036737,-12.100557,-76.9967811
391036740,-12.1007579,-76.998521
391036742,-12.1008954,-76.9991557
391036748,-12.1010058,-77.0009133
391036770,-12.101101,-77.0016026
391036814,-12.1007774,-77.0016519
391036861,-12.1008068,-77.0018493
391037794,-12.101383,-77.0044625
391037802,-12.1007485,-77.0079256
391037975,-12.1013361,-76.9920735
391037978,-12.1007318,-76.9930599
391037988,-12.1003895,-76.9967906
391037994,-12.1006062,-76.9985525
391038001,-12.1006311,-77.0008813
391038008,-12.100864,-77.0062909
391038143,-12.0945156,-77.0027366
391038145,-12.0945173,-77.0025845
391038146,-12.09406,-77.0026444
391038147,-12.0940535,-77.0027968
391038273,-12.094988,-77.0077736
391038274,-12.0948626,-77.0071151
391038286,-12.0942188,-77.0001697
391038288,-12.0939388,-76.9991666
391038292,-12.0932074,-76.9970024
391038294,-12.0931421,-76.9957978
391038295,-12.0931421,-76.9956433
391038300,-12.0940861,-76.9927587
391038309,-12.0959302,-76.9897191
391038310,-12.0961131,-76.9892231
391038311,-12.0963099,-76.9885825
391038351,-12.0966111,-76.9871011
391038353,-12.0965483,-76.9860958
391038354,-12.096515,-76.9854547
391038357,-12.0967845,-76.9845282
391038362,-12.0976153,-76.983215
391038368,-12.0975408,-76.9810056
391038423,-12.0967628,-76.983999
391038425,-12.0965496,-76.9845604
391038430,-12.096368,-76.9863165
391038435,-12.0958613,-76.9892231
391038437,-12.0957338,-76.9897152
391038438,-12.0956457,-76.9899328
391038442,-12.0944673,-76.9915608
391038445,-12.0938683,-76.9923436
391038482,-12.0937181,-76.9925469
391038490,-12.0928114,-76.995413
391038491,-12.0928038,-76.9956983
391038492,-12.0928064,-76.9958478
391038494,-12.09286,-76.9971001
391038498,-12.0935541,-76.9992089
391038505,-12.0940084,-77.0013744
